Key,English,Ukrainian
PROPQUEST_SCENARIO_INC_000490,Journal of an Adventurer (2),Journal of an Adventurer (2)
PROPQUEST_SCENARIO_INC_000491,"You should hear this. This is the diary of the adventurer Bartholomew Hunt. My grand father knew of him, he was a legend at one time…","You should hear this. This is the diary of the adventurer Bartholomew Hunt. My grand father knew of him, he was a legend at one time…"
PROPQUEST_SCENARIO_INC_000492,HA! Look at this… he is claiming that he discovered a new continent. New continent? How absurd!,HA! Look at this… he is claiming that he discovered a new continent. New continent? How absurd!
PROPQUEST_SCENARIO_INC_000493,"I can't read the writing here, it appears to be a code of some sort. Maybe the Sage Radion can figure out what this writing is. Please bring him the diary.","I can't read the writing here, it appears to be a code of some sort. Maybe the Sage Radion can figure out what this writing is. Please bring him the diary."
PROPQUEST_SCENARIO_INC_000494,"Sage Radion is is in the Northern Leren Mountains, near the Fountain of Dead Person.","Sage Radion is is in the Northern Leren Mountains, near the Fountain of Dead Person."
PROPQUEST_SCENARIO_INC_000495,You are to busy? If this information is accurate do you know what this could mean?,You are to busy? If this information is accurate do you know what this could mean?
PROPQUEST_SCENARIO_INC_000496,What brings you to see me?,What brings you to see me?
PROPQUEST_SCENARIO_INC_000497,"If the Mayor of Darkon sent you, it must be important. Let me see the Diary.","If the Mayor of Darkon sent you, it must be important. Let me see the Diary."
PROPQUEST_SCENARIO_INC_000498,Find the Sage Radion to decode the writing in the Diary.,Find the Sage Radion to decode the writing in the Diary.
PROPQUEST_SCENARIO_INC_000501,Journal of an Adventurer (3),Journal of an Adventurer (3)
PROPQUEST_SCENARIO_INC_000502,"Why, this is not a code… Amazing! The language of the Ancient Tribe. This Bartholomew Hunt must have really known his stuff. Maybe there is more to this…","Why, this is not a code… Amazing! The language of the Ancient Tribe. This Bartholomew Hunt must have really known his stuff. Maybe there is more to this…"
PROPQUEST_SCENARIO_INC_000503,"I have translated the Ancient language. Bring this Translated Document to the Mayor of Darkon. Keep it safe, this is truly a special thing!","I have translated the Ancient language. Bring this Translated Document to the Mayor of Darkon. Keep it safe, this is truly a special thing!"
PROPQUEST_SCENARIO_INC_000504,You are playing an important role in historic events.,You are playing an important role in historic events.
PROPQUEST_SCENARIO_INC_000505,I can't believe it! The possibility of a new land and you are not interested?,I can't believe it! The possibility of a new land and you are not interested?
PROPQUEST_SCENARIO_INC_000506,You can't imagine how eagerly I've been waiting for you to return. Have you met the Sage Radion? Is there news?,You can't imagine how eagerly I've been waiting for you to return. Have you met the Sage Radion? Is there news?
PROPQUEST_SCENARIO_INC_000507,He was able to translate it? Wonderful. Now we can see if this is real or just a wild goose chase… Give me a moment to read through this.,He was able to translate it? Wonderful. Now we can see if this is real or just a wild goose chase… Give me a moment to read through this.
PROPQUEST_SCENARIO_INC_000508,Bring the translated document to the Mayor of Darkon.,Bring the translated document to the Mayor of Darkon.
PROPQUEST_SCENARIO_INC_000741,Chain,Chain
PROPQUEST_SCENARIO_INC_000742,General,General
PROPQUEST_SCENARIO_INC_000743,Office,Office
PROPQUEST_SCENARIO_INC_000744,Event,Event
PROPQUEST_SCENARIO_INC_000785,"Don’t worry about the pay. So, please hurry up.","Don’t worry about the pay. So, please hurry up."
PROPQUEST_SCENARIO_INC_000786,"It is very important, so you'd better hurry!","It is very important, so you'd better hurry!"
PROPQUEST_SCENARIO_INC_000787,The Mayor of Darkon is waiting for you. Hurry!,The Mayor of Darkon is waiting for you. Hurry!
PROPQUEST_SCENARIO_INC_001245,Chapter 1 The Emerging Darkness,Chapter 1 The Emerging Darkness
PROPQUEST_SCENARIO_INC_001965,Chapter 2 Finding Lost Memory,Chapter 2 Finding Lost Memory
PROPQUEST_SCENARIO_INC_001966,Chapter 3 Return of Scattered Heroes,Chapter 3 Return of Scattered Heroes
PROPQUEST_SCENARIO_INC_001246,Initiation of Champions,Initiation of Champions
PROPQUEST_SCENARIO_INC_001247,"Hmm, I sense an aura of greatness from you young warrior, yet a mind clouded with uncertainty and doubt.","Hmm, I sense an aura of greatness from you young warrior, yet a mind clouded with uncertainty and doubt."
PROPQUEST_SCENARIO_INC_001248,"I intend to help you realize your true inner potential. Though I am but a stranger to you, I need you to trust in me. My true identity will be revealed soon enough.","I intend to help you realize your true inner potential. Though I am but a stranger to you, I need you to trust in me. My true identity will be revealed soon enough."
PROPQUEST_SCENARIO_INC_001250,Apparently I was correct in choosing you. Well then! Please eliminate 10 Lawolfs & 5 Grownup Lawolfs residing in Northern Flaris.,Apparently I was correct in choosing you. Well then! Please eliminate 10 Lawolfs & 5 Grownup Lawolfs residing in Northern Flaris.
PROPQUEST_SCENARIO_INC_001251,"Hmm, apparently I made a mistake. I believed you to be the champion I was searching for.","Hmm, apparently I made a mistake. I believed you to be the champion I was searching for."
PROPQUEST_SCENARIO_INC_001252,The citizens grow ever more fearful of this situation! Please get rid of 10 Lawolfs & 5 Grownup Lawolfs.,The citizens grow ever more fearful of this situation! Please get rid of 10 Lawolfs & 5 Grownup Lawolfs.
PROPQUEST_SCENARIO_INC_001253,Kill 10 Lawolfs & 5 Grownup Lawolfs and go back to Reonan.,Kill 10 Lawolfs & 5 Grownup Lawolfs and go back to Reonan.
PROPQUEST_SCENARIO_INC_001254,Ah! I admire your courage. It appears you could very well be the champion I have sought.,Ah! I admire your courage. It appears you could very well be the champion I have sought.
PROPQUEST_SCENARIO_INC_001256,Bridge to Terror-bithia,Bridge to Terror-bithia
PROPQUEST_SCENARIO_INC_001257,"But, let us not be too hasty as arrogance may lead to an early grave. Though vicious, slaying a few lawolves is just the beginning…","But, let us not be too hasty as arrogance may lead to an early grave. Though vicious, slaying a few lawolves is just the beginning…"
PROPQUEST_SCENARIO_INC_001258,"Here is your next task. Rumors have it, numerous villagers have been attacked by a monstrous Lord Demian just outside of Flaris. Please defeat him and return to me","Here is your next task. Rumors have it, numerous villagers have been attacked by a monstrous Lord Demian just outside of Flaris. Please defeat him and return to me"
PROPQUEST_SCENARIO_INC_001259,The Lord Demian has been seen wandering nearby the Madren Town recently so search for him there.,The Lord Demian has been seen wandering nearby the Madren Town recently so search for him there.
PROPQUEST_SCENARIO_INC_001260,"What? I know I ask much of you, but I never thought you would turn down a chance to prove your worth.","What? I know I ask much of you, but I never thought you would turn down a chance to prove your worth."
PROPQUEST_SCENARIO_INC_001261,The Lord Demian can be found nearby Madren Town amongst the other Demians.,The Lord Demian can be found nearby Madren Town amongst the other Demians.
PROPQUEST_SCENARIO_INC_001262,Get rid of the Lord Demian and return to Reonan.,Get rid of the Lord Demian and return to Reonan.
PROPQUEST_SCENARIO_INC_001263,"Finally, the villagers may rest assured that the Lord Demian shall no longer terrorize them. You have much potential.","Finally, the villagers may rest assured that the Lord Demian shall no longer terrorize them. You have much potential."
PROPQUEST_SCENARIO_INC_001265,Weed Whacked!,Weed Whacked!
PROPQUEST_SCENARIO_INC_001266,I now have another favor to ask of you. A mysterious curse has turned the once docile Fefern into foul beasts which are ravaging the land. Will you defeat them?,I now have another favor to ask of you. A mysterious curse has turned the once docile Fefern into foul beasts which are ravaging the land. Will you defeat them?
PROPQUEST_SCENARIO_INC_001267,Fefern can be found in the Northwest region of Flaris. Please kill 10 Fefern & 5 2nd Class Fefern and come back.,Fefern can be found in the Northwest region of Flaris. Please kill 10 Fefern & 5 2nd Class Fefern and come back.
